0.48558,0.45615,0.37716
0.49375,0.42363,0.38754
0.42741,0.34339,0.3147
0.51166,0.39537,0.37726
0.4267,0.45797,0.42507
0.47189,0.42059,0.46222
0.516,0.31491,0.30972
0.43618,0.33745,0.34094
0.49211,0.41259,0.38548
0.51479,0.41842,0.38465
0.51362,0.36748,0.35555
0.45095,0.44036,0.36298
0.39001,0.36789,0.3246
0.4459,0.37775,0.36461
0.53704,0.47992,0.47238
0.56457,0.53506,0.51855
0.54389,0.55084,0.51503
0.51366,0.44633,0.40406
0.50973,0.51683,0.47422
0.5519,0.53658,0.46627
0.43883,0.39539,0.31847
0.4751,0.39153,0.34705
0.60108,0.55029,0.52768
0.6059,0.53526,0.52913
0.45884,0.29192,0.28859
0.41725,0.36515,0.35
0.5482,0.45298,0.44379
0.55181,0.42645,0.39353
0.45134,0.42098,0.40167
0.4865,0.45574,0.43215
0.50018,0.44347,0.37653
0.39984,0.40537,0.32985
0.5506,0.52211,0.50824
0.54123,0.52551,0.50526
0.50954,0.35863,0.34402
0.338,0.32093,0.33228
0.56926,0.49759,0.47401
0.55856,0.51941,0.4828
0.50327,0.44912,0.39658
0.46436,0.42246,0.37538
0.587,0.47456,0.46015
0.4865,0.44314,0.39888
0.43014,0.41683,0.36723
0.4635,0.40783,0.39583
0.55769,0.33988,0.32404
0.40596,0.41278,0.3665
0.5776,0.53045,0.52714
0.49914,0.48094,0.46579
0.56468,0.35132,0.33209
0.42825,0.37546,0.35696
0.44727,0.36595,0.28679
0.41864,0.40894,0.36305
0.48412,0.50139,0.43249
0.57847,0.40489,0.35585
0.52421,0.48364,0.47396
0.5217,0.45921,0.41609
0.37711,0.31762,0.29525
0.47541,0.41879,0.4148
0.51942,0.38495,0.36654
0.46711,0.39519,0.38326
0.53502,0.32739,0.30889
0.44713,0.35717,0.37494
0.32936,0.27177,0.2538
0.36879,0.30874,0.28894
0.47356,0.48562,0.41675
0.56283,0.49731,0.46196
0.46628,0.36266,0.36358
0.41348,0.39641,0.39551
0.43222,0.40702,0.36088
0.48054,0.40148,0.35653
0.46441,0.44021,0.34528
0.49066,0.4433,0.39079
0.67436,0.64159,0.57803
0.6279,0.46353,0.44454
0.58884,0.34221,0.30644
0.62736,0.36142,0.33291
0.54358,0.51047,0.49519
0.56443,0.49243,0.47042
0.59192,0.49599,0.4403
0.57054,0.49562,0.4648
0.58008,0.5238,0.51662
0.56163,0.54273,0.50962
0.59105,0.464,0.42642
0.4797,0.42585,0.378
0.48798,0.35771,0.35153
0.56322,0.41272,0.3996
